X,Y,OBJECTID,DATEREPORTED,INFORELIABILITY,INCIDENTREGION,DEAD,MISSING,NATIONALITIES,ORIGINREGION,MIGRANTROUTE,LOCATIONDESCRIPTION,NOFEMALE,NOMALE,NOCHILDREN,AGERANGE,SOURCE,URL,COMMENT,PUBLICVIEW,Cause_of_death,Number_of_survivors,type_location
-77.339354468999943,8.682136436000064,17364,2016-01-10T23:00:00.000Z,Partially Verified,South America,,9,Unknown,Unknown,Other,"Near Terrón de Azúcar, Capurganá, Gulf of Urabá, off the coast of Colombia. Trying to get to Panama.",,,,,Santa Fe (radio) and Noticias RCN,http://bit.ly/1RjW49R and bit.ly/1nXJzVH,,Yes,Drowning,15,
49.903974490000053,12.096603352000045,17763,2016-01-07T23:00:00.000Z,Partially Verified,Horn of Africa,,36,Ethiopia and Somalia,Horn of Africa,,"Off the coast of Somaliland, an autonomous region in northern Somalia",,,,,IOM Somalia,http://www.iom.int/news/iom-responds-fatal-somaliland-shipwreck,,Yes,Drowning,,
26.191389202000039,37.570265135000056,18163,2016-01-04T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,Unknown,Eastern Mediterranean,"Found washed up on Ikaria Island, Greece. Avlaki beach",1,,,~25,Hellenic Coast Guard,http://www.hcg.gr/node/11806,,Yes,Drowning,,
26.404716840000049,39.601108684000053,18564,2016-01-13T23:00:00.000Z,Partially Verified,Mediterranean,3,3,Unknown,MENA,Eastern Mediterranean,"Near Ayvacik, Turkey",3,3,2,,Reuters,reut.rs/1J5GQCR,"The Turkish Coast Guard found the bodies of a girl and two women near Ayvacik, Turkey, after a boat partially capsized. The Coast Guard rescued 13 people, but a search continued for two men and a boy.",Yes,Drowning,,
27.085276948000057,37.287778464000041,18565,2016-01-14T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Farmakonissi, Greece",,,1,infant,Hellenic Coast Guard,bit.ly/209Czm1,"Greek authorities say a baby has been found dead after a boat full of migrants reached the small eastern Aegean Sea island of Farmakonissi, while 63 people were picked up alive.",Yes,Drowning,,
30.349048828000036,66.967198775000043,18566,2016-01-16T23:00:00.000Z,Partially Verified,Europe,1,,India,South Asia,Other,"Found in car, on road 2 km from Alakurtti, Russia en route to Finland",,1,,,The Barents Observer,bit.ly/1Qi9eDb,"A 33-year-old Indian man was found dead in the seat of a car near the road checkpoint two kilometres from Alakurtti on the main road from Kandalaksha on the Kola Peninsula towards Salla border to Finland. Eyewitnesses say the man, reportedly a Indian citizen, had been shivering in the car for a few days.",Yes,Hypothermia,,
27.167167488000075,37.48324653700007,18963,2016-01-14T23:00:00.000Z,Verified,Mediterranean,3,,"Syria, Iraq",MENA,Eastern Mediterranean,"Off the coast of Ahmetce area of Ayvacik, Turkey, en route to Lesvos",,,3,,Hellenic Coast Guard,http://bit.ly/1ZvuBkR,"Three refugee children died after a dinghy capsized off the Greek island of Agathonisi near to Turkey's Didim coast. According to the Greek coast guard, 20 other people were rescued from the boat.",Yes,Drowning,,
26.489486215000056,39.499186838000071,18964,2016-01-14T23:00:00.000Z,Partially Verified,Mediterranean,4,,Unknown,MENA,Eastern Mediterranean,"Off the coast of Ahmetce area of Ayvacik, Turkey",,,3,,Anadolu Agency,http://bit.ly/1ZvuBkR,"At least four people, including three children, drowned when a vessel carrying refugees sank off the Ahmetce area of Çanakkale's Ayvacık district as it tried to reach the Greek island of Lesvos. Rescue squads pulled the bodies of three children from the Aegean Sea and rescued two other people, while fishermen found one female refugee drowned in the sea and rescued six more. Another young refugee was rescued from the sea by coast guard teams after the survivors told Turkish officials at the hospital that they were in 13 in the vessel.",Yes,Drowning,,
27.04112764000007,37.732351392000055,18965,2016-01-15T23:00:00.000Z,Verified,Mediterranean,6,,Unknown,MENA,Eastern Mediterranean,"Samos, Greece",3,2,,,Hellenic Coast Guard,http://www.hcg.gr/node/11850,A survivor of a shipwreck swam until the shores of Samos island and informed the authorities that he was on a boat with 15 more migrants on board. The HCG began immediately with search operations at which 6 dead bodies were found. No evidence of shipwreck were found close to the dead bodies.,Yes,Drowning,,
26.938037152000049,37.692062934000035,18966,2016-01-15T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Remataki area of Samos, Greece",,,,,Hellenic Coast Guard,http://www.hcg.gr/node/11850,The HCG found one dead body in advanced sepsis at the shores of Samos island at Remataki area,Yes,Drowning,,
26.482195663000027,37.576547919000063,19363,2015-12-19T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Off the coast of Fourni Island, Greece",1,,1,16,Hellenic Coast Guard,http://www.hcg.gr/node/11696,,Yes,Drowning,,
26.289227405000076,38.325724779000041,19364,2015-12-21T23:00:00.000Z,Partially Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"Off the coast of Cesme, Izmir, Turkey, en route to Chios, Greece",1,,1,"3.5, 17",Hurriyet Daily News,http://bit.ly/1Mvd9pi,,Yes,Drowning,,
26.781174962000023,39.088956960000075,19365,2015-12-23T23:00:00.000Z,Partially Verified,Mediterranean,20,,Unknown,MENA,Eastern Mediterranean,"About 2 miles off the coast of Dikili, in Turkey's Izmir province, en route to Lesvos, Greece",1,,11,,"Euronews, Hurriyet Daily News",http://bit.ly/1JB5R3j and http://bit.ly/1SgIH9J,"The Turkish Coast Guard confirmed the death toll, which includes eleven children and one pregnant woman.  Some 21 people are said to have been rescued, so far.",,Drowning,21,
26.505769290000046,37.566252175000045,19366,2015-12-23T23:00:00.000Z,Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"Off coast of Fourni Island, Greece",2,,,,Hellenic Coast Guard,http://www.hcg.gr/node/11731,,Yes,Drowning,,
26.960456070000077,37.75613155800005,19367,2015-12-23T23:00:00.000Z,Verified,Mediterranean,1,,Afghanistan,MENA,Eastern Mediterranean,"Samos, Greece",1,,1,10,IOM Greece,,,Yes,Drowning,,
26.698629993000054,37.798057866000079,19368,2015-12-24T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Karlovasi port, Samos, Greece",,1,,25-30,Hellenic Coast Guard,http://www.hcg.gr/node/11734,,Yes,Drowning,,
26.326265219000049,37.659145270000067,19371,2015-12-18T23:00:00.000Z,Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"Island of Ikaria, Greece",1,1,,"20 (M), under 16 (F)",Hellenic Coast Guard,http://www.hcg.gr/node/11693,,,Drowning,,
26.983329495000078,36.949997937000035,19763,2015-12-20T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Kalymnos, Greece",,1,,35,Hellenic Coast Guard,http://www.hcg.gr/node/11701,,Yes,Drowning,,
27.261021947000074,37.81040392500006,19765,2015-12-21T23:00:00.000Z,Partially Verified,Mediterranean,11,,Syria,MENA,Eastern Mediterranean,"Off the coast of Kusadasi, Turkey. En route to Samos, Greece",,,1,,Hurriyet Daily News,http://bit.ly/1Of331b,"11 Syrian migrants, including children, have drowned off Turkey’s west coast after a fiber boat carrying at least 18 Syrian migrants capsized off the Aegean province of Aydın, Turkey.",Yes,Drowning,,
14.815938318000065,36.179660659000035,19766,2015-12-22T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,Unknown,Central Mediterranean ,"Body brought to Augusta, Italy",,,,,UNHCR,,,Yes,Drowning,,
26.505121059000032,37.582172675000038,19767,2015-12-22T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Fourni Island, Greece",1,,,,Hellenic Coast Guard,http://www.hcg.gr/node/11723,,Yes,Drowning,,
-5.372925779999946,35.916529645000026,19768,2015-12-24T23:00:00.000Z,Partially Verified,Mediterranean,2,,Unknown,Unknown,Western Mediterranean,"Near Benzu, in the north of Ceuta, Spain",,,,,Al Jazeera,http://bit.ly/22t9Jz6,"A mass attempt to scale the border fence on the Spanish island of Ceuta and reach European shores has left at least two people dead and 12 others injured. 185 African migrants and refugees swam all the way from Morocco and made it across the border fence on Friday, and were being treated for injuries. The incident occurred around 4am local time near Benzu, in the north of Ceuta.",Yes,Unknown,,
27.028391498000076,37.757877244000042,19769,2015-12-24T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,MENA,Eastern Mediterranean,"Samos, Greece",1,,,,Hellenic Coast Guard,http://www.hcg.gr/node/11734,,Yes,Drowning,,
34.222756215000061,31.309449667000024,19770,2015-12-26T23:00:00.000Z,Partially Verified,North Africa,1,,Palestine,MENA,,Gaza-Egypt border,,1,,28,Al Jazeera,http://bit.ly/1RRllYN,,Yes,Shot,,
26.507867492000059,37.551464457000066,19771,2015-12-27T23:00:00.000Z,Verified,Mediterranean,4,,Unknown,MENA,Eastern Mediterranean,"Fourni Island, Greece",3,1,1,,Hellenic Coast Guard,http://www.hcg.gr/node/11744,,Yes,Drowning,,
27.00032486300006,37.707325106000042,19772,2015-12-29T23:00:00.000Z,Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"Samos, Greece",1,1,,,"Hellenic Coast Guard, via IOM Athens",http://www.hcg.gr/node/11750 and http://www.hcg.gr/node/11751,,Yes,Drowning,,
-100.251252198999964,20.69291591800004,19773,2015-12-29T23:00:00.000Z,Partially Verified,Central America incl. Mexico,3,,Unknown,Central America,Mexico to United States,"Near train tracks between Queretaro and Celaya, Mexico.",,,,,24News,http://bit.ly/1QZowxZ,"Mexican rights activists said they have reports of 3 cases in which private railroad guards have killed migrants trying to ride freight trains to the U.S. Additionally, Leticia Gutierrez of the Scalabrinian religious order said the organization also has evidence that five migrants were killed by state or local police in recent months.",Yes,Shot,,
26.575926945000049,39.196566520000033,19774,2015-12-15T23:00:00.000Z,Verified,Mediterranean,5,,Iraq,MENA,Eastern Mediterranean,"en route to Lesvos, Greece",1,1,3,"9m.o. F, 80y M",IOM Greece,http://yhoo.it/1NUHKSG,,Yes,Drowning,,
27.220141042000023,37.118979339000077,19775,2015-12-17T23:00:00.000Z,Partially Verified,Mediterranean,4,,Syria,MENA,Eastern Mediterranean,"In international waters off Yalıkavak, Bodrum, Turkey. En route to Farmakonisi, Greece",,,3,,Hurriyet Daily News,http://bit.ly/1QR5GXY,,Yes,Drowning,,
27.343616261000079,36.941322749000051,19776,2015-12-17T23:00:00.000Z,Partially Verified,Mediterranean,18,,Unknown,Middle East/ South Asia,Eastern Mediterranean,"About 3.5 km off the coast of Bodrum,Turkey. En route to Kalymnos, Greece.",4,,10,,"AFP, Reuters",http://ab.co/1OeWiyu and http://bit.ly/1Sa9iFq,"The survivors are Syrians, Iraqis and Pakistanis",Yes,Drowning,,
26.145185545000061,38.329008092000038,19778,,,,1,,,MENA,,"Chios, Greece",1,,1,2,Hellenic Coast Guard,http://www.hcg.gr/node/11694,,Yes,,,
26.520015900000033,39.206975366000052,20163,2016-01-19T23:00:00.000Z,Partially Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"between Turkey and Lesvos, Greece",1,1,1,4-5 year old M,"Xinhua, The Pappas Post",bit.ly/1nb4FyJ or bit.ly/1WwG2sK,"A five-year-old child and a woman died of hypothermia after two boats capsized. At least 46 people were rescued, while the number of missing remains unknown.",Yes,Hypothermia,,
-92.133326845999989,14.633328271000039,20164,2015-02-23T23:00:00.000Z,Partially Verified,Central America incl. Mexico,1,,Honduras,Central America,Central America to United States,"La Cuchilla sector in municipality of Concepción Chiquirichapa, Quetzaltenango, Guatemala",,1,,38,Prensa Libre,http://bit.ly/29EdzkC,,Yes,Unknown,,
29.020505851000053,-24.167140854999957,20165,2016-01-19T23:00:00.000Z,Verified,Sub-Saharan Africa,14,,Zimbabwe,Sub-Saharan Africa,Other,"R101 highway near Mokopane, Limpopo Province, S Africa",,,1,8 month,"UBAlert, Chronicle.co.zw",bit.ly/1Pjv6Pr and bit.ly/1SyUYaB,"14 people were killed and three others were injured on Wednesday morning when a truck collided with a bakkie outside the town of Mokopane. The road the driver was using, R101 highway, is frequently used by Zimbabwean cross-border transporters.",Yes,Vehicle accident,,
-99.512388543999975,27.499887020000074,20167,2015-08-14T22:00:00.000Z,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America & Mexico,Mexico to United States,"Rio Grande near Laredo, Texas",,1,,25-30,La Jornada,bit.ly/1VaeEj0,,Yes,Drowning,,
-98.199999002999959,19.049996846000056,20169,2015-08-18T08:31:00.000Z,Partially Verified,Central America incl. Mexico,20,,Reported as unspecified nationals of Central America,Central America & Mexico,Central America to United States,"on 'La Bestia', cargo trains from Central America north, in Puebla, Mexico",,,,,El Popular,http://bit.ly/1NSIPsQ and https://twitter.com/diarioelpopular/status/633805623570796549,Died on La Bestia,Yes,Vehicle accident,,
-92.596497744999965,17.761518182000032,20171,2015-10-29T09:50:00.000Z,Partially Verified,Central America incl. Mexico,1,,Honduras,Central America,Mexico to United States,"Mascupana, Tabasco, Mexico",,1,,,Canal 6,http://bit.ly/1mSIcql,,Yes,Train accident,,
-112.782745960999989,26.974509141000055,20172,2015-11-10T09:55:00.000Z,Partially Verified,Central America incl. Mexico,1,,Honduras,Central America,Central America to United States,"Jesús María, Mexico",,1,,,RadioGrupo,http://bit.ly/1mSmenf,,Yes,Unknown,,
2.359435567000048,48.725277524000035,20173,2016-01-09T23:00:00.000Z,Partially Verified,Europe,1,,Unknown,Unknown,Other,"Found at Orly Airport, France. Was on flight from Brazil that landed in Charles de Gaulle on 10th January.",,1,,,Daily Mail,http://dailym.ai/1T7zAIQ,"The body of a man has been found in the landing gear of a plane in Paris after the passenger jet touched down in Europe after an 11 hour flight from Brazil. Having arrived from Sao Paulo, the plane had flown to the smaller airport in Paris after touching down at Charles de Gaulle airport two days earlier. The body is now undergoing examination at Paris' forensic institute so it can be identified.",Yes,Plane stoaway,,
-71.630729702999986,19.611857487000066,20563,2015-03-02T23:00:00.000Z,Partially Verified,Caribbean,1,,Haiti,Caribbean,,"Woods near Palo Blanco Community, Dominican Republic",1,,,approx. 30,El Caribe,http://bit.ly/18ibczY,,Yes,Raped and murdered,,
-104.098026123999944,20.056656517000022,20565,2015-07-23T08:22:00.000Z,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America & Mexico,Central America to United States,"La Cofradia, Jalisco, Mexico",,1,,,TV Azteca Jalisco,on.fb.me/1OdjzeW,,,Fell from train,,
-111.534295744999952,30.398079841000026,20566,2015-08-03T08:25:00.000Z,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America & Mexico,Central America to United States,"On a ranch near the town of Trincheras, Sonora, Mexico",,1,,20-25,Infonogales,bit.ly/1ZDIL3r,Found dead with bullet wounds,Yes,Killed,,
-98.199999002999959,19.049996846000056,20567,2015-09-22T08:37:00.000Z,Partially Verified,Central America incl. Mexico,2,,Honduras and Guatemala,Central America & Mexico,Central America to United States,"Puebla, Mexico",,2,,,,IOM,http://bit.ly/1NSIPsQ and https://twitter.com/diarioelpopular/status/633805623570796549,Yes,Unspecified deaths on 'La Bestia' train,,
-99.929310518999955,20.491231781000067,20568,2015-09-23T08:39:00.000Z,Partially Verified,Central America incl. Mexico,1,,Reported as unspecified nationals of Central America,Central America & Mexico,Central America to United States,Between San Nicolás and Bordo Blanco,,1,,,,,"Unknown, likely shot/gun-related death",Yes,Presumed shot,,
-96.065667398999949,18.801389406000055,20569,2015-09-28T22:00:00.000Z,Partially Verified,Central America incl. Mexico,1,,Unknown,Central America,Mexico to United States,"Tlalixcoyan, Veracruz, Mexico",,1,,,"Omar Ojeda, Twitter",bit.ly/1PqtNrX,,Yes,Shot,,
-110.942166289999989,31.308619041000043,20570,2015-11-06T09:52:00.000Z,Partially Verified,U.S./Mexico Border,1,,Mexican,Central America,Mexico to United States,"US-Mexico border near Nogales, Mexico",,1,,37-39,Informador.mx,http://bit.ly/1JgGb1e and bit.ly/1Udra10,,Yes,Unknown,,
26.491388149000045,37.579996033000043,20571,2016-01-18T11:18:00.000Z,Verified,Mediterranean,1,,,MENA,Eastern Mediterranean,"found on Fourni Island, Greece",,,,,Hellenic Coast Guard,http://www.hcg.gr/node/11863,"A body in a state of advanced sepsis was found on Fourni Island, Greece",Yes,drowning,,
-0.45648655399998,51.471149861000072,20963,2015-06-18T10:15:00.000Z,Partially Verified,Europe,1,,Mozambican,Sub-Saharan Africa,Other,"Heathrow Airport, UK",,1,,,The Guardian,bit.ly/1Rgw7b9 and bit.ly/1Bs6I7M,,Yes,"Unknown, plane stowaway",,
11.333326743000043,37.33332792200008,21363,2016-01-17T23:00:00.000Z,Partially Verified,Mediterranean,1,8,Unknown,Unknown,Central Mediterranean ,Channel of Sicily,,,,,IOM Italy,,Migrants arriving in Italy reported that smugglers had killed one passenger and thrown between 8 and 10 overboard while they were in the Channel of Sicily.,Yes,Drowning,,
29.999996802000055,-22.216669237999952,21364,2015-12-30T23:00:00.000Z,Partially Verified,Sub-Saharan Africa,1,,Malawian,Sub-Saharan Africa,Other,"Beitbridge border crossing, Zimbabwe",1,,1,5,The Herald,http://bit.ly/1nxBG8K,,Yes,Attacked by hippopotamus,,
27.093853986000056,37.289218696000034,21763,2016-01-20T23:00:00.000Z,Verified,Mediterranean,8,,Unknown,MENA,Eastern Mediterranean,"Farmakonisi, Greece",2,,6,,Hellenic Coast Guard via IOM Greece,,"A boat which was carrying 49 migrants crashed into rocky area at the Farmakonisi islands, Greece. The HCG immediately launched  search and rescue operations at which they found 6 dead children and 2 women. 41 migrants were rescued.",Yes,Drowning,,
27.101213575000031,37.062725614000044,21764,2016-01-20T23:00:00.000Z,Partially Verified,Mediterranean,35,9,Unknown,MENA,Eastern Mediterranean,"Kalolymnos, Greece",17,7,11,,Hellenic Coast Guard via IOM Greece,http://www.hcg.gr/node/11882,"An incident happened at Kalolymnos island. The HCG managed to rescue 26 migrants from a capsized boat, while 34 migrants were found dead during the rescue operations. Out of those there were 16 women, 7 women and 11 children. Despite the fact that the number of those missing is not known, there are estimations that 70-100 migrants were on board.",Yes,Drowning,,
26.678268767000077,38.728138346000037,21765,2016-01-20T23:00:00.000Z,Partially Verified,Mediterranean,13,11,Iraq,MENA,Eastern Mediterranean,"Off the coast of Foca, Turkey. En route to Lesvos, Greece",4,1,5,,Today's Zaman,http://bit.ly/1RN3kLx,Unclear is this incident occurred on the 19th or 21st of January.,Yes,Drowning,,
-99.52712663799997,27.497100223000075,21766,2016-01-20T23:00:00.000Z,Partially Verified,U.S./Mexico Border,1,,Unknown,Central America,Mexico to United States,"Rio Grande near Nuevo Laredo, Mexico",,1,,,Hoy Tamaulipas,bit.ly/1ndeAUz,"The body of an unidentified man was found after he drowned in the Rio Grande near Nuevo Laredo, Mexico, presumably attempting the illegal crossing to the United States.",Yes,Drowning,,
26.832842008000057,38.128906844000028,22163,2016-01-13T23:00:00.000Z,Partially Verified,Mediterranean,6,,Unknown,MENA,Eastern Mediterranean,"Near Seferihisar, Izmir, Turkey, likely en route to Samos",1,6,,,Reuters,reut.rs/1J5GQCR,,Yes,Drowning,,
26.902307945000075,37.786909531000049,22563,2016-01-22T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,Unknown,Eastern Mediterranean,"Found off the north end of Samos Island, Greece",,1,,,Hellenic Coast Guard via IOM Athens,http://www.hcg.gr/node/11885,,Yes,Drowning,,
13.615475624000055,35.959189642000069,22564,2016-01-24T23:00:00.000Z,Partially Verified,Mediterranean,1,,Somalia,Horn of Africa,Central Mediterranean ,"Body brought to Sicily, Italy",,1,1,,IOM Rome,,Body brought to Sicily along with about 700 migrants who were rescued.,Yes,Drowning,,
26.341299540000023,39.38160703300008,22963,2016-01-23T23:00:00.000Z,Verified,Mediterranean,1,,Unknown,Unknown,Eastern Mediterranean,"Found on Kagias beach, Lesvos, Greece",1,,1,2-3,Hellenic Coast Guard via IOM Athens,http://www.hcg.gr/node/11886,Body in advanced decay.,Yes,Drowning,,
13.510076083000058,43.598157994000076,23363,2016-01-22T23:00:00.000Z,Partially Verified,Europe,1,,Morocco,MENA,,"Ancona, Italy",,1,,22,Corriere Adriatico,http://bit.ly/1WHrois,Young man fell from the undercarriage of a moving truck and was crushed by the wheel. He likely came by ferry from Greece into Italy (to be confirmed).,Yes,Vehicle accident,,
22.731752078000056,41.143423368000072,23763,2016-01-24T23:00:00.000Z,Partially Verified,Europe,1,,Pakistan,South Asia,Eastern Borders ,"Kilkis, Greece (near FYROM border)",,1,,,"Greek Reporter, AFP",bit.ly/1OK9318 and yhoo.it/1K88Gi5,,Yes,Violent robbery,,
13.108107182000026,36.225401437000073,24163,2016-01-24T23:00:00.000Z,Verified,Mediterranean,1,,Somalia,Horn of Africa,Central Mediterranean ,between North Africa and Sicily,,1,1,,IOM Italy,,,Yes,Drowning,,
104.225999645000059,1.551297143000056,24164,2016-01-25T23:00:00.000Z,Partially Verified,Southeast Asia,23,12,Indonesia,South East Asia,,"Beach near Bandar Penawar, Malaysia",9,4,,,SBS,bit.ly/1PPhpC8,,Yes,Drowning,,
27.270912739000039,37.334051100000067,24563,2016-01-25T23:00:00.000Z,Partially Verified,Mediterranean,5,16,Unknown,MENA,Eastern Mediterranean,"Didim district, Aydin, Turkey",,,3,,Hurriyet Daily News,bit.ly/1K8kHEc,"At least five migrants were found dead off Turkey’s western coast on Jan. 26 after their boat capsized as they were trying to reach the Greek coast.  Fishermen in the Didim district of Aydın province in Turkey’s Aegean region informed coast guards of the dead migrants upon noticing their bodies floating on the water. The Turkish Coast Guard removed the five bodies from the water and rescued one migrant, who was not reported to be in a life-threatening condition.  The rescued migrant said there were another 16 migrants on the boat.",Yes,Drowning,,
27.311360037000043,36.919307144000072,24963,2016-01-26T23:00:00.000Z,Partially Verified,Mediterranean,7,,Unknown,MENA,Eastern Mediterranean,"off the northern coast of Kos, Greece",2,4,2,1 infant,Hellenic Coast Guard,http://www.hcg.gr/node/11900,Seven bodies have been recovered from a boat carrying migrants or refugees which sank off the northern coast of the island of Kos. The coast guard said one survivor managed to reach the shore and raise the alarm.,Yes,Drowning,,
27.042479439000033,37.809648196000069,25363,2016-01-23T23:00:00.000Z,Verified,Mediterranean,2,,Unknown,MENA,Eastern Mediterranean,"northeast of Samos, Greece",1,1,,,Hellenic Coast Guard,http://www.hcg.gr/node/11888,,Yes,Drowning,,
